addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,juris_desc,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex
73,BROOKLYN,2018-02-28,00:01:00,318524313,2018-02-28T00:00:00.000,23:59:00,COMPLETED,N.Y. POLICE DEPT,40.670655071999995,MISDEMEANOR,INSIDE,-73.91339092,SEX CRIMES,PATROL BORO BKLYN NORTH,681.0,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,2018-03-05T00:00:00.000,<18,BLACK,F,1008276.0,183623.0,,,
71,BROOKLYN,2018-02-28,18:30:00,516233066,2018-02-28T00:00:00.000,19:10:00,COMPLETED,N.Y. POLICE DEPT,40.662397624,FELONY,INSIDE,-73.961909935,GRAND LARCENY,PATROL BORO BKLYN SOUTH,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",GYM/FITNESS FACILITY,2018-02-28T00:00:00.000,18-24,WHITE,M,994818.0,180605.0,,,
46,BRONX,2018-02-28,00:00:00,295167478,2018-03-01T00:00:00.000,00:00:00,COMPLETED,N.Y. POLICE DEPT,40.849265273,MISDEMEANOR,INSIDE,-73.90815945,FRAUDS,PATROL BORO BRONX,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,2018-03-09T00:00:00.000,25-44,WHITE HISPANIC,F,1009659.0,248698.0,,,
103,QUEENS,2018-02-28,08:55:00,886423674,2018-02-28T00:00:00.000,09:01:00,COMPLETED,N.Y. POLICE DEPT,40.702482133000004,MISDEMEANOR,,-73.799922252,DANGEROUS DRUGS,PATROL BORO QUEENS SOUTH,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1039726.0,195270.0,18-24,WHITE HISPANIC,M
13,MANHATTAN,2018-02-28,13:00:00,577183622,2018-03-04T00:00:00.000,15:00:00,COMPLETED,N.Y. POLICE DEPT,40.734869456,FELONY,INSIDE,-73.97954215899999,GRAND LARCENY,PATROL BORO MAN SOUTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE - APT. HOUSE,2018-04-04T00:00:00.000,65+,WHITE,M,989920.0,207007.0,UNKNOWN,WHITE HISPANIC,U
76,BROOKLYN,2018-02-28,12:50:00,218908102,2018-02-28T00:00:00.000,12:59:00,COMPLETED,N.Y. POLICE DEPT,40.674749917,MISDEMEANOR,,-73.997769895,DANGEROUS DRUGS,PATROL BORO BKLYN SOUTH,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,984869.0,185103.0,25-44,WHITE,M
111,QUEENS,2018-02-28,08:00:00,486439175,2018-03-03T00:00:00.000,10:00:00,COMPLETED,N.Y. POLICE DEPT,40.754950531999995,FELONY,INSIDE,-73.790380121,GRAND LARCENY,PATROL BORO QUEENS NORTH,403.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE-HOUSE,2018-03-03T00:00:00.000,UNKNOWN,UNKNOWN,D,1042326.0,214392.0,,,
113,QUEENS,2018-02-28,08:30:00,516149253,2018-02-28T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.684862050999996,MISDEMEANOR,INSIDE,-73.778215055,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO QUEENS SOUTH,748.0,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,65+,BLACK,F,1045761.0,188865.0,18-24,BLACK,M
101,QUEENS,2018-02-28,09:28:00,874786637,2018-03-19T00:00:00.000,17:00:00,COMPLETED,N.Y. POLICE DEPT,40.605917334000004,FELONY,INSIDE,-73.76093137,GRAND LARCENY,PATROL BORO QUEENS SOUTH,430.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,2018-04-09T00:00:00.000,25-44,UNKNOWN,F,1050633.0,160116.0,UNKNOWN,UNKNOWN,U
28,MANHATTAN,2018-02-28,18:05:00,661508453,,,COMPLETED,N.Y. POLICE DEPT,40.809596838000004,MISDEMEANOR,INSIDE,-73.949785598,PETIT LARCENY,PATROL BORO MAN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CLOTHING/BOUTIQUE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,998151.0,234236.0,25-44,WHITE HISPANIC,M
47,BRONX,2018-02-28,11:20:00,647059476,2018-02-28T00:00:00.000,11:22:00,COMPLETED,N.Y. POLICE DEPT,40.892407663,MISDEMEANOR,INSIDE,-73.857929899,PETIT LARCENY,PATROL BORO BRONX,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1023530.0,264435.0,25-44,WHITE HISPANIC,M
40,BRONX,2018-02-28,10:00:00,385821824,2018-02-28T00:00:00.000,17:19:00,COMPLETED,N.Y. POLICE DEPT,40.817709829,MISDEMEANOR,INSIDE,-73.923973014,PETIT LARCENY,PATROL BORO BRONX,313.0,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,M,1005294.0,237197.0,,,
6,MANHATTAN,2018-02-28,11:00:00,908122264,,,COMPLETED,N.Y. POLICE DEPT,40.736690945999996,VIOLATION,FRONT OF,-73.995231092,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,985572.0,207670.0,UNKNOWN,BLACK HISPANIC,M
112,QUEENS,2018-02-28,19:00:00,258443431,2018-02-28T00:00:00.000,19:15:00,COMPLETED,N.Y. POLICE DEPT,40.726724661,MISDEMEANOR,INSIDE,-73.853260911,PETIT LARCENY,PATROL BORO QUEENS NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1024922.0,204073.0,UNKNOWN,UNKNOWN,M
115,QUEENS,2018-02-28,19:20:00,496658358,2018-02-28T00:00:00.000,19:28:00,COMPLETED,N.Y. POLICE DEPT,40.763896464,MISDEMEANOR,INSIDE,-73.878892453,UNAUTHORIZED USE OF A VEHICLE,PATROL BORO QUEENS NORTH,462.0,UNAUTHORIZED USE VEHICLE 3,PARKING LOT/GARAGE (PRIVATE),2018-04-12T00:00:00.000,UNKNOWN,UNKNOWN,D,1017799.0,217605.0,25-44,BLACK,F
103,QUEENS,2018-02-28,12:00:00,148231569,2018-02-28T00:00:00.000,13:00:00,COMPLETED,N.Y. POLICE DEPT,40.705133049000004,FELONY,INSIDE,-73.79340413,DANGEROUS DRUGS,PATROL BORO QUEENS SOUTH,503.0,"CONTROLLED SUBSTANCE,INTENT TO",PUBLIC BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1041531.0,196240.0,25-44,BLACK,M
113,QUEENS,2018-02-28,07:00:00,592334382,2018-02-28T00:00:00.000,07:15:00,COMPLETED,N.Y. POLICE DEPT,40.702505243000004,MISDEMEANOR,INSIDE,-73.753793769,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,RESIDENCE-HOUSE,2018-02-28T00:00:00.000,18-24,BLACK,F,1052516.0,195311.0,25-44,BLACK,F
30,MANHATTAN,2018-02-28,20:05:00,454695281,,,COMPLETED,N.Y. POLICE DEPT,40.825766481,FELONY,,-73.950940483,FORGERY,PATROL BORO MAN NORTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,997828.0,240127.0,25-44,WHITE HISPANIC,M
81,BROOKLYN,2018-02-28,22:21:00,843112055,2018-02-28T00:00:00.000,23:00:00,COMPLETED,N.Y. POLICE DEPT,40.686208024,VIOLATION,INSIDE,-73.931211764,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,M,1003328.0,189285.0,25-44,UNKNOWN,M
48,BRONX,2018-02-28,22:30:00,547989532,2018-02-28T00:00:00.000,22:34:00,COMPLETED,N.Y. POLICE DEPT,40.848488511999996,FELONY,INSIDE,-73.895263966,ROBBERY,PATROL BORO BRONX,390.0,"ROBBERY,HOME INVASION",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1013227.0,248419.0,18-24,BLACK,M
109,QUEENS,2018-02-28,16:20:00,489167412,2018-02-28T00:00:00.000,16:20:00,COMPLETED,N.Y. POLICE DEPT,40.763353615999996,FELONY,INSIDE,-73.806883374,GRAND LARCENY,PATROL BORO QUEENS NORTH,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",CHAIN STORE,2018-02-28T00:00:00.000,45-64,UNKNOWN,F,1037747.0,217443.0,UNKNOWN,UNKNOWN,F
90,BROOKLYN,2018-02-28,09:15:00,221236466,2018-02-28T00:00:00.000,09:20:00,COMPLETED,N.Y. POLICE DEPT,40.699484195,FELONY,FRONT OF,-73.959533752,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMMERCIAL BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,995471.0,194117.0,UNKNOWN,WHITE,M
69,BROOKLYN,2018-02-28,12:00:00,111987773,,,COMPLETED,N.Y. HOUSING POLICE,40.652902087,MISDEMEANOR,INSIDE,-73.89402854,PETIT LARCENY,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,2018-03-06T00:00:00.000,45-64,BLACK,F,1013655.0,177161.0,,,
9,MANHATTAN,2018-02-28,01:00:00,430932675,2018-02-28T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.721787845,MISDEMEANOR,FRONT OF,-73.978979776,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-02-28T00:00:00.000,45-64,BLACK HISPANIC,M,990077.0,202241.0,,,
19,MANHATTAN,2018-02-28,22:12:00,444374206,,,COMPLETED,N.Y. POLICE DEPT,40.780920423000005,FELONY,INSIDE,-73.95100241,BURGLARY,PATROL BORO MAN NORTH,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,18-24,WHITE,F,997820.0,223788.0,45-64,BLACK,M
73,BROOKLYN,2018-02-28,09:45:00,758947485,2018-02-28T00:00:00.000,10:00:00,COMPLETED,OTHER,40.668926923,MISDEMEANOR,INSIDE,-73.922581733,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BKLYN NORTH,759.0,"PUBLIC ADMINISTATION,UNCLASS M",OTHER,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1005727.0,182991.0,,,
42,BRONX,2018-02-28,12:30:00,748413144,2018-02-28T00:00:00.000,12:35:00,COMPLETED,N.Y. POLICE DEPT,40.830424114,MISDEMEANOR,,-73.896698062,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1012838.0,241837.0,,,
47,BRONX,2018-02-28,17:20:00,403270198,2018-03-28T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.891543138,VIOLATION,INSIDE,-73.843131598,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-03-28T00:00:00.000,25-44,WHITE,F,1027622.0,264127.0,65+,BLACK,M
66,BROOKLYN,2018-02-28,14:10:00,762953071,2018-02-28T00:00:00.000,14:15:00,COMPLETED,N.Y. POLICE DEPT,40.628250546,MISDEMEANOR,FRONT OF,-73.99755169,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,984930.0,168162.0,45-64,ASIAN/PAC.ISL,M
112,QUEENS,2018-02-28,08:00:00,162682082,,,COMPLETED,N.Y. POLICE DEPT,40.722797981,MISDEMEANOR,FRONT OF,-73.85195635699999,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO QUEENS NORTH,749.0,VIOLATION OF ORDER OF PROTECTI,PARK/PLAYGROUND,2018-02-28T00:00:00.000,<18,ASIAN/PAC.ISL,F,1025286.0,202643.0,18-24,ASIAN/PAC.ISL,M
25,MANHATTAN,2018-02-28,22:20:00,309264559,2018-02-28T00:00:00.000,22:29:00,COMPLETED,N.Y. POLICE DEPT,40.799232486,FELONY,OPPOSITE OF,-73.933056198,DANGEROUS WEAPONS,PATROL BORO MAN NORTH,793.0,WEAPONS POSSESSION 3,STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1002785.0,230463.0,25-44,BLACK HISPANIC,M
70,BROOKLYN,2018-02-28,03:05:00,127231641,2018-02-28T00:00:00.000,03:15:00,COMPLETED,N.Y. POLICE DEPT,40.646525970999996,MISDEMEANOR,,-73.958106425,DANGEROUS DRUGS,PATROL BORO BKLYN SOUTH,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,995876.0,174823.0,25-44,BLACK,M
109,QUEENS,2018-02-28,18:00:00,351234951,2018-03-01T00:00:00.000,18:00:00,COMPLETED,N.Y. POLICE DEPT,40.785136549,MISDEMEANOR,INSIDE,-73.82264752399999,PETIT LARCENY,PATROL BORO QUEENS NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE-HOUSE,2018-03-01T00:00:00.000,65+,WHITE,M,1033364.0,225370.0,,,
71,BROOKLYN,2018-02-28,09:00:00,970242496,2018-03-30T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.657757888,FELONY,INSIDE,-73.951774054,GRAND LARCENY,PATROL BORO BKLYN SOUTH,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,2018-05-10T00:00:00.000,45-64,BLACK,F,997631.0,178916.0,,,
43,BRONX,2018-02-28,15:00:00,634410370,2018-03-09T00:00:00.000,14:15:00,COMPLETED,N.Y. POLICE DEPT,40.835357933000004,FELONY,OPPOSITE OF,-73.86856786199999,GRAND LARCENY OF MOTOR VEHICLE,PATROL BORO BRONX,441.0,"LARCENY,GRAND OF AUTO",STREET,2018-03-09T00:00:00.000,45-64,WHITE,M,1020620.0,243645.0,UNKNOWN,UNKNOWN,U
115,QUEENS,2018-02-28,18:30:00,361204832,2018-02-28T00:00:00.000,18:30:00,COMPLETED,N.Y. POLICE DEPT,40.755066565999996,VIOLATION,INSIDE,-73.881485645,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE,M,1017085.0,214387.0,25-44,WHITE,F
43,BRONX,2018-02-28,19:30:00,463969324,,,COMPLETED,N.Y. POLICE DEPT,40.817953948,VIOLATION,INSIDE,-73.86407172199999,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,18-24,BLACK,F,1021874.0,237306.0,25-44,BLACK,M
32,MANHATTAN,2018-02-28,16:00:00,759702857,2018-02-28T00:00:00.000,16:10:00,COMPLETED,N.Y. TRANSIT POLICE,40.829163304,MISDEMEANOR,,-73.93727189399999,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN NORTH,101.0,ASSAULT 3,TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,<18,WHITE,M,1001610.0,241367.0,UNKNOWN,UNKNOWN,U
25,MANHATTAN,2018-02-28,21:00:00,468535885,2018-02-28T00:00:00.000,21:10:00,COMPLETED,N.Y. POLICE DEPT,40.798943826999995,FELONY,FRONT OF,-73.942360522,FELONY ASSAULT,PATROL BORO MAN NORTH,105.0,STRANGULATION 1ST,OTHER,2018-03-19T00:00:00.000,25-44,WHITE HISPANIC,F,1000209.0,230356.0,25-44,WHITE HISPANIC,M
49,BRONX,2018-02-28,14:25:00,106898453,2018-02-28T00:00:00.000,14:26:00,COMPLETED,N.Y. HOUSING POLICE,40.862478562,MISDEMEANOR,INSIDE,-73.861666947,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,F,1022514.0,253529.0,UNKNOWN,WHITE HISPANIC,F
73,BROOKLYN,2018-02-28,21:15:00,187616213,2018-02-28T00:00:00.000,21:20:00,COMPLETED,N.Y. POLICE DEPT,40.667414189,MISDEMEANOR,INSIDE,-73.92204639,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",GROCERY/BODEGA,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1005876.0,182440.0,65+,BLACK,M
103,QUEENS,2018-02-28,16:00:00,625792670,2018-02-28T00:00:00.000,16:20:00,COMPLETED,N.Y. POLICE DEPT,40.703047102,MISDEMEANOR,FRONT OF,-73.801244188,ASSAULT 3 & RELATED OFFENSES,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,18-24,BLACK,F,1039359.0,195475.0,<18,BLACK,F
1,MANHATTAN,2018-02-28,12:30:00,469963138,2018-02-28T00:00:00.000,15:30:00,COMPLETED,N.Y. POLICE DEPT,40.708221068,FELONY,INSIDE,-74.01755621699999,GRAND LARCENY,PATROL BORO MAN SOUTH,401.0,"LARCENY,GRAND BY ACQUIRING LOS",PARKING LOT/GARAGE (PRIVATE),2018-02-28T00:00:00.000,25-44,WHITE,F,979383.0,197298.0,,,
100,QUEENS,2018-02-28,23:50:00,183856687,2018-03-01T00:00:00.000,00:17:00,COMPLETED,N.Y. POLICE DEPT,40.590775902,FELONY,,-73.802248052,DANGEROUS WEAPONS,PATROL BORO QUEENS SOUTH,793.0,WEAPONS POSSESSION 3,STREET,2018-03-01T00:00:00.000,UNKNOWN,UNKNOWN,E,1039173.0,154571.0,25-44,BLACK,M
49,BRONX,2018-02-28,19:35:00,132802261,2018-02-28T00:00:00.000,19:45:00,COMPLETED,N.Y. POLICE DEPT,40.84304926,FELONY,FRONT OF,-73.838782395,ROBBERY,PATROL BORO BRONX,380.0,"ROBBERY,CAR JACKING",PARKING LOT/GARAGE (PUBLIC),2018-02-28T00:00:00.000,65+,WHITE,M,1028857.0,246461.0,18-24,BLACK,M
79,BROOKLYN,2018-02-28,17:10:00,441233725,2018-02-28T00:00:00.000,17:14:00,COMPLETED,N.Y. HOUSING POLICE,40.698827283,MISDEMEANOR,OPPOSITE OF,-73.938819047,DANGEROUS DRUGS,PATROL BORO BKLYN NORTH,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1001215.0,193881.0,25-44,WHITE HISPANIC,M
122,STATEN ISLAND,2018-02-28,01:20:00,785951946,2018-02-28T00:00:00.000,01:26:00,COMPLETED,N.Y. POLICE DEPT,40.54804587,MISDEMEANOR,INSIDE,-74.161919243,ASSAULT 3 & RELATED OFFENSES,PATROL BORO STATEN ISLAND,113.0,"MENACING,UNCLASSIFIED",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,65+,WHITE,F,939251.0,138983.0,UNKNOWN,UNKNOWN,U
18,MANHATTAN,2018-02-28,14:30:00,281213761,2018-02-28T00:00:00.000,14:35:00,COMPLETED,N.Y. POLICE DEPT,40.758595921,MISDEMEANOR,,-73.985086478,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,STREET,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,M,988382.0,215651.0,18-24,WHITE HISPANIC,M
112,QUEENS,2018-02-28,11:28:00,334371529,2018-02-28T00:00:00.000,11:37:00,COMPLETED,N.Y. POLICE DEPT,40.730596278,MISDEMEANOR,INSIDE,-73.863409224,PETIT LARCENY,PATROL BORO QUEENS NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1022107.0,205479.0,UNKNOWN,UNKNOWN,M
19,MANHATTAN,2018-02-28,11:15:00,405519096,2018-02-28T00:00:00.000,11:45:00,COMPLETED,N.Y. POLICE DEPT,40.766517267,MISDEMEANOR,INSIDE,-73.953998521,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",OTHER,2018-02-28T00:00:00.000,45-64,WHITE,M,996993.0,218540.0,UNKNOWN,UNKNOWN,U
41,BRONX,2018-02-28,16:35:00,310509233,2018-02-28T00:00:00.000,16:35:00,COMPLETED,DEPT OF CORRECTIONS,40.791151866999996,MISDEMEANOR,INSIDE,-73.884371919,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BRONX,759.0,"PUBLIC ADMINISTATION,UNCLASS M",OTHER,2018-04-02T00:00:00.000,UNKNOWN,BLACK,M,1016268.0,227533.0,<18,BLACK,M
43,BRONX,2018-02-28,14:00:00,360011506,2018-02-28T00:00:00.000,14:16:00,COMPLETED,N.Y. HOUSING POLICE,40.819692504,MISDEMEANOR,FRONT OF,-73.867413756,DANGEROUS DRUGS,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1020948.0,237938.0,25-44,BLACK,M
33,MANHATTAN,2018-02-28,12:41:00,400340510,2018-02-28T00:00:00.000,12:46:00,COMPLETED,N.Y. POLICE DEPT,40.838997766,VIOLATION,INSIDE,-73.93755897,HARRASSMENT 2,PATROL BORO MAN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",OTHER,2018-02-28T00:00:00.000,25-44,BLACK HISPANIC,F,1001528.0,244950.0,45-64,BLACK,M
28,MANHATTAN,2018-02-28,00:00:00,570261360,,,COMPLETED,N.Y. POLICE DEPT,40.807665162,FELONY,INSIDE,-73.951206685,THEFT-FRAUD,PATROL BORO MAN NORTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2018-03-08T00:00:00.000,45-64,BLACK,F,997758.0,233532.0,,,
106,QUEENS,2018-02-28,22:00:00,414407197,2018-02-28T00:00:00.000,22:22:00,COMPLETED,N.Y. POLICE DEPT,40.677605279,MISDEMEANOR,INSIDE,-73.82821878,CRIMINAL TRESPASS,PATROL BORO QUEENS SOUTH,203.0,"TRESPASS 3, CRIMINAL",COMMERCIAL BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1031898.0,186190.0,45-64,WHITE,M
